id	cost
38626	1
38627	1
38628	1
38629	1
38630	1
38631	1
38632	1
38633	1
38634	1
38635	1
38636	1
38637	1
38638	1
38639	1
38640	1
38641	1
38642	1
38643	1
38644	1
38645	1
38646	1
38647	1
38648	1
38649	1
38650	1
38651	1
38652	1
38653	1
38654	1
38655	1
38656	1
38657	1
38658	1
38659	1
38660	1
38661	1
38662	1
38663	1
38664	1
38665	1
38666	1
38667	1
38668	1
38669	1
38670	1
38671	1
38672	1
38673	1
38674	1
38675	1
38676	1
38677	1
38678	1
38679	1
38680	1
38681	1
38682	1
38683	1
38684	1
38685	1
38686	1
38687	1
38688	1
38689	1
38690	1
38691	1
38692	1
38693	1
38694	1
38695	1
38696	1
38697	1
38698	1
38699	1
38700	1
38701	1
38702	1
38703	1
38704	1
38705	1
38706	1
38707	1
38708	1
38709	1
38710	1
38711	1
38712	1
38713	1
38714	1
38715	1
38716	1
38717	1
38718	1
38719	1
38720	1
38721	1
38722	1
38723	1
38724	1
38725	1
38726	1
38727	1
38728	1
38729	1
38730	1
38731	1
38732	1
38733	1
38734	1
38735	1
38736	1
38737	1
38738	1
38739	1
38740	1
38741	1
38742	1
38743	1
38744	1
38745	1
38746	1
38747	1
38748	1
38749	1
38750	1
38751	1
38752	1
38753	1
38754	1
38755	1
38756	1
38757	1
38758	1
38759	1
38760	1
38761	1
38762	1
38763	1
38764	1
38765	1
38766	1
38767	1
38768	1
38769	1
38770	1
38771	1
38772	1
38773	1
38774	1
38775	1
38776	1
38777	1
38778	1
38779	1
38780	1
38781	1
38782	1
38783	1
38784	1
38785	1
38786	1
38787	1
38788	1
38789	1
38790	1
38791	1
38792	1
38793	1
38794	1
38795	1
38796	1
38797	1
38798	1
38799	1
38800	1
38801	1
38802	1
38803	1
38804	1
38805	1
38806	1
38807	1
38808	1
38809	1
38810	1
38811	1
38812	1
38813	1
38814	1
38815	1
38816	1
38817	1
38818	1
38819	1
38820	1
38821	1
38822	1
38823	1
38824	1
38895	1
38896	1
38897	1
38898	1
38899	1
38900	1
38901	1
38902	1
38903	1
38904	1
38905	1
38906	1
38907	1
38908	1
38909	1
38910	1
38911	1
38912	1
38913	1
38914	1
38915	1
38916	1
38917	1
38918	1
38919	1
38920	1
38921	1
38922	1
38923	1
38924	1
38925	1
38926	1
38927	1
38928	1
38929	1
38930	1
38931	1
38932	1
38933	1
38934	1
38935	1
38936	1
38937	1
38938	1
38939	1
38940	1
38941	1
38942	1
38943	1
38944	1
38945	1
38946	1
38947	1
38948	1
38949	1
38950	1
38951	1
38952	1
38953	1
38954	1
38955	1
38956	1
38957	1
38958	1
38959	1
38960	1
38961	1
38962	1
38963	1
38964	1
38965	1
38966	1
38967	1
38968	1
38969	1
38970	1
38971	1
38972	1
38973	1
38974	1
38975	1
38976	1
38977	1
38978	1
38979	1
38980	1
38981	1
38982	1
38983	1
38984	1
38985	1
38986	1
38987	1
38988	1
38989	1
38990	1
38991	1
38992	1
38993	1
38994	1
38995	1
38996	1
38997	1
38998	1
38999	1
39000	1
39001	1
39002	1
39003	1
39004	1
39005	1
39006	1
39007	1
39008	1
39009	1
39010	1
39011	1
39012	1
39013	1
39014	1
39015	1
39016	1
39017	1
39018	1
39019	1
39020	1
39021	1
39022	1
39023	1
39024	1
39025	1
39026	1
39027	1
39028	1
39029	1
39030	1
39031	1
39032	1
39033	1
39034	1
39035	1
39036	1
39037	1
39038	1
39039	1
39040	1
39041	1
39042	1
39043	1
39044	1
39045	1
39046	1
39047	1
39048	1
39049	1
39050	1
39051	1
39052	1
39053	1
39054	1
39055	1
39056	1
39057	1
39058	1
39059	1
39060	1
39061	1
39062	1
39063	1
39064	1
39065	1
39066	1
39067	1
39068	1
39069	1
39070	1
39071	1
39072	1
39073	1
39074	1
39075	1
39076	1
39077	1
39078	1
39079	1
39080	1
39081	1
39082	1
39083	1
39084	1
39085	1
39086	1
39087	1
39088	1
39089	1
39090	1
39091	1
39092	1
39093	1
39094	1
39095	1
39096	1
39097	1
39098	1
39099	1
39100	1
39101	1
39102	1
39103	1
39104	1
39105	1
39106	1
39107	1
39108	1
39109	1
39110	1
39111	1
39112	1
39113	1
39185	1
39186	1
39187	1
39188	1
39189	1
39190	1
39191	1
39192	1
39193	1
39194	1
39195	1
39196	1
39197	1
39198	1
39199	1
39200	1
39201	1
39202	1
39203	1
39204	1
39205	1
39206	1
39207	1
39208	1
39209	1
39210	1
39211	1
39212	1
39213	1
39214	1
39215	1
39216	1
39217	1
39218	1
39219	1
39220	1
39221	1
39222	1
39223	1
39224	1
39225	1
39226	1
39227	1
39228	1
39229	1
39230	1
39231	1
39232	1
39233	1
39234	1
39235	1
39236	1
39237	1
39238	1
39239	1
39240	1
39241	1
39242	1
39243	1
39244	1
39245	1
39246	1
39247	1
39248	1
39249	1
39250	1
39251	1
39252	1
39253	1
39254	1
39255	1
39256	1
39257	1
39258	1
39259	1
39260	1
39261	1
39262	1
39263	1
39264	1
39265	1
39266	1
39267	1
39268	1
39269	1
39270	1
39271	1
39272	1
39273	1
39274	1
39275	1
39276	1
39277	1
39278	1
39279	1
39280	1
39281	1
39282	1
39283	1
39284	1
39285	1
39286	1
39287	1
39288	1
39289	1
39290	1
39291	1
39292	1
39293	1
39294	1
39295	1
39296	1
39297	1
39298	1
39299	1
39300	1
39301	1
39302	1
39303	1
39304	1
39305	1
39306	1
39307	1
39308	1
39309	1
39310	1
39311	1
39312	1
39313	1
39314	1
39315	1
39316	1
39317	1
39318	1
39319	1
39320	1
39321	1
39322	1
39323	1
39324	1
39325	1
39326	1
39327	1
39328	1
39329	1
39330	1
39331	1
39332	1
39333	1
39334	1
39335	1
39336	1
39337	1
39338	1
39339	1
39340	1
39341	1
39342	1
39343	1
39344	1
39345	1
39346	1
39347	1
39348	1
39349	1
39350	1
39351	1
39352	1
39353	1
39354	1
39355	1
39356	1
39357	1
39358	1
39359	1
39360	1
39361	1
39362	1
39363	1
39364	1
39365	1
39366	1
39367	1
39368	1
39369	1
39370	1
39371	1
39372	1
39373	1
39374	1
39375	1
39376	1
39377	1
39378	1
39379	1
39380	1
39381	1
39382	1
39383	1
39384	1
39385	1
39386	1
39387	1
39388	1
39389	1
39390	1
39391	1
39392	1
39393	1
39394	1
39395	1
39396	1
39397	1
39398	1
39399	1
39400	1
39473	1
39474	1
39475	1
39476	1
39477	1
39478	1
39479	1
39480	1
39481	1
39482	1
39483	1
39484	1
39485	1
39486	1
39487	1
39488	1
39489	1
39490	1
39491	1
39492	1
39493	1
39494	1
39495	1
39496	1
39497	1
39498	1
39499	1
39500	1
39501	1
39502	1
39503	1
39504	1
39505	1
39506	1
39507	1
39508	1
39509	1
39510	1
39511	1
39512	1
39513	1
39514	1
39515	1
39516	1
39517	1
39518	1
39519	1
39520	1
39521	1
39522	1
39523	1
39524	1
39525	1
39526	1
39527	1
39528	1
39529	1
39530	1
39531	1
39532	1
39533	1
39534	1
39535	1
39536	1
39537	1
39538	1
39539	1
39540	1
39541	1
39542	1
39543	1
39544	1
39545	1
39546	1
39547	1
39548	1
39549	1
39550	1
39551	1
39552	1
39553	1
39554	1
39555	1
39556	1
39557	1
39558	1
39559	1
39560	1
39561	1
39562	1
39563	1
39564	1
39565	1
39566	1
39567	1
39568	1
39569	1
39570	1
39571	1
39572	1
39573	1
39574	1
39575	1
39576	1
39577	1
39578	1
39579	1
39580	1
39581	1
39582	1
39583	1
39584	1
39585	1
39586	1
39587	1
39588	1
39589	1
39590	1
39591	1
39592	1
39593	1
39594	1
39595	1
39596	1
39597	1
39598	1
39599	1
39600	1
39601	1
39602	1
39603	1
39604	1
39605	1
39606	1
39607	1
39608	1
39609	1
39610	1
39611	1
39612	1
39613	1
39614	1
39615	1
39616	1
39617	1
39618	1
39619	1
39620	1
39621	1
39622	1
39623	1
39624	1
39625	1
39626	1
39627	1
39628	1
39629	1
39630	1
39631	1
39632	1
39633	1
39634	1
39635	1
39636	1
39637	1
39638	1
39639	1
39640	1
39641	1
39642	1
39643	1
39644	1
39645	1
39646	1
39647	1
39648	1
39649	1
39650	1
39651	1
39652	1
39653	1
39654	1
39655	1
39656	1
39657	1
39658	1
39659	1
39660	1
39661	1
39662	1
39663	1
39664	1
39665	1
39666	1
39667	1
39668	1
39669	1
39670	1
39671	1
39672	1
39673	1
39674	1
39675	1
39676	1
39677	1
39678	1
39679	1
39680	1
39681	1
39682	1
39683	1
39684	1
39685	1
39686	1
39687	1
39688	1
39689	1
39762	1
39763	1
39764	1
39765	1
39766	1
39767	1
39768	1
39769	1
39770	1
39771	1
39772	1
39773	1
39774	1
39775	1
39776	1
39777	1
39778	1
39779	1
39780	1
39781	1
39782	1
39783	1
39784	1
39785	1
39786	1
39787	1
39788	1
39789	1
39790	1
39791	1
39792	1
39793	1
39794	1
39795	1
39796	1
39797	1
39798	1
39799	1
39800	1
39801	1
39802	1
39803	1
39804	1
39805	1
39806	1
39807	1
39808	1
39809	1
39810	1
39811	1
39812	1
39813	1
39814	1
39815	1
39816	1
39817	1
39818	1
39819	1
39820	1
39821	1
39822	1
39823	1
39824	1
39825	1
39826	1
39827	1
39828	1
39829	1
39830	1
39831	1
39832	1
39833	1
39834	1
39835	1
39836	1
39837	1
39838	1
39839	1
39840	1
39841	1
39842	1
39843	1
39844	1
39845	1
39846	1
39847	1
39848	1
39849	1
39850	1
39851	1
39852	1
39853	1
39854	1
39855	1
39856	1
39857	1
39858	1
39859	1
39860	1
39861	1
39862	1
39863	1
39864	1
39865	1
39866	1
39867	1
39868	1
39869	1
39870	1
39871	1
39872	1
39873	1
39874	1
39875	1
39876	1
39877	1
39878	1
39879	1
39880	1
39881	1
39882	1
39883	1
39884	1
39885	1
39886	1
39887	1
39888	1
39889	1
39890	1
39891	1
39892	1
39893	1
39894	1
39895	1
39896	1
39897	1
39898	1
39899	1
39900	1
39901	1
39902	1
39903	1
39904	1
39905	1
39906	1
39907	1
39908	1
39909	1
39910	1
39911	1
39912	1
39913	1
39914	1
39915	1
39916	1
39917	1
39918	1
39919	1
39920	1
39921	1
39922	1
39923	1
39924	1
39925	1
39926	1
39927	1
39928	1
39929	1
39930	1
39931	1
39932	1
39933	1
39934	1
39935	1
39936	1
39937	1
39938	1
39939	1
39940	1
39941	1
39942	1
39943	1
39944	1
39945	1
39946	1
39947	1
39948	1
39949	1
39950	1
39951	1
39952	1
39953	1
39954	1
39955	1
39956	1
39957	1
39958	1
39959	1
39960	1
39961	1
39962	1
39963	1
39964	1
39965	1
39966	1
39967	1
39968	1
39969	1
39970	1
39971	1
39972	1
39973	1
39974	1
39975	1
39976	1
39977	1
39978	1
40052	1
40053	1
40054	1
40055	1
40056	1
40057	1
40058	1
40059	1
40060	1
40061	1
40062	1
40063	1
40064	1
40065	1
40066	1
40067	1
40068	1
40069	1
40070	1
40071	1
40072	1
40073	1
40074	1
40075	1
40076	1
40077	1
40078	1
40079	1
40080	1
40081	1
40082	1
40083	1
40084	1
40085	1
40086	1
40087	1
40088	1
40089	1
40090	1
40091	1
40092	1
40093	1
40094	1
40095	1
40096	1
40097	1
40098	1
40099	1
40100	1
40101	1
40102	1
40103	1
40104	1
40105	1
40106	1
40107	1
40108	1
40109	1
40110	1
40111	1
40112	1
40113	1
40114	1
40115	1
40116	1
40117	1
40118	1
40119	1
40120	1
40121	1
40122	1
40123	1
40124	1
40125	1
40126	1
40127	1
40128	1
40129	1
40130	1
40131	1
40132	1
40133	1
40134	1
40135	1
40136	1
40137	1
40138	1
40139	1
40140	1
40141	1
40142	1
40143	1
40144	1
40145	1
40146	1
40147	1
40148	1
40149	1
40150	1
40151	1
40152	1
40153	1
40154	1
40155	1
40156	1
40157	1
40158	1
40159	1
40160	1
40161	1
40162	1
40163	1
40164	1
40165	1
40166	1
40167	1
40168	1
40169	1
40170	1
40171	1
40172	1
40173	1
40174	1
40175	1
40176	1
40177	1
40178	1
40179	1
40180	1
40181	1
40182	1
40183	1
40184	1
40185	1
40186	1
40187	1
40188	1
40189	1
40190	1
40191	1
40192	1
40193	1
40194	1
40195	1
40196	1
40197	1
40198	1
40199	1
40200	1
40201	1
40202	1
40203	1
40204	1
40205	1
40206	1
40207	1
40208	1
40209	1
40210	1
40211	1
40212	1
40213	1
40214	1
40215	1
40216	1
40217	1
40218	1
40219	1
40220	1
40221	1
40222	1
40223	1
40224	1
40225	1
40226	1
40227	1
40228	1
40229	1
40230	1
40231	1
40232	1
40233	1
40234	1
40235	1
40236	1
40237	1
40238	1
40239	1
40240	1
40241	1
40242	1
40243	1
40244	1
40245	1
40246	1
40247	1
40248	1
40249	1
40250	1
40251	1
40252	1
40253	1
40254	1
40255	1
40256	1
40257	1
40258	1
40259	1
40260	1
40261	1
40262	1
40263	1
40264	1
40265	1
40266	1
40267	1
40341	1
40342	1
40343	1
40344	1
40345	1
40346	1
40347	1
40348	1
40349	1
40350	1
40351	1
40352	1
40353	1
40354	1
40355	1
40356	1
40357	1
40358	1
40359	1
40360	1
40361	1
40362	1
40363	1
40364	1
40365	1
40366	1
40367	1
40368	1
40369	1
40370	1
40371	1
40372	1
40373	1
40374	1
40375	1
40376	1
40377	1
40378	1
40379	1
40380	1
40381	1
40382	1
40383	1
40384	1
40385	1
40386	1
40387	1
40388	1
40389	1
40390	1
40391	1
40392	1
40393	1
40394	1
40395	1
40396	1
40397	1
40398	1
40399	1
40400	1
40401	1
40402	1
40403	1
40404	1
40405	1
40406	1
40407	1
40408	1
40409	1
40410	1
40411	1
40412	1
40413	1
40414	1
40415	1
40416	1
40417	1
40418	1
40419	1
40420	1
40421	1
40422	1
40423	1
40424	1
40425	1
40426	1
40427	1
40428	1
40429	1
40430	1
40431	1
40432	1
40433	1
40434	1
40435	1
40436	1
40437	1
40438	1
40439	1
40440	1
40441	1
40442	1
40443	1
40444	1
40445	1
40446	1
40447	1
40448	1
40449	1
40450	1
40451	1
40452	1
40453	1
40454	1
40455	1
40456	1
40457	1
40458	1
40459	1
40460	1
40461	1
40462	1
40463	1
40464	1
40465	1
40466	1
40467	1
40468	1
40469	1
40470	1
40471	1
40472	1
40473	1
40474	1
40475	1
40476	1
40477	1
40478	1
40479	1
40480	1
40481	1
40482	1
40483	1
40484	1
40485	1
40486	1
40487	1
40488	1
40489	1
40490	1
40491	1
40492	1
40493	1
40494	1
40495	1
40496	1
40497	1
40498	1
40499	1
40500	1
40501	1
40502	1
40503	1
40504	1
40505	1
40506	1
40507	1
40508	1
40509	1
40510	1
40511	1
40512	1
40513	1
40514	1
40515	1
40516	1
40517	1
40518	1
40519	1
40520	1
40521	1
40522	1
40523	1
40524	1
40525	1
40526	1
40527	1
40528	1
40529	1
40530	1
40531	1
40532	1
40533	1
40534	1
40535	1
40536	1
40537	1
40538	1
40539	1
40540	1
40541	1
40542	1
40543	1
40544	1
40545	1
40546	1
40547	1
40548	1
40549	1
40550	1
40551	1
40552	1
40553	1
40554	1
40555	1
40556	1
40630	1
40631	1
40632	1
40633	1
40634	1
40635	1
40636	1
40637	1
40638	1
40639	1
40640	1
40641	1
40642	1
40643	1
40644	1
40645	1
40646	1
40647	1
40648	1
40649	1
40650	1
40651	1
40652	1
40653	1
40654	1
40655	1
40656	1
40657	1
40658	1
40659	1
40660	1
40661	1
40662	1
40663	1
40664	1
40665	1
40666	1
40667	1
40668	1
40669	1
40670	1
40671	1
40672	1
40673	1
40674	1
40675	1
40676	1
40677	1
40678	1
40679	1
40680	1
40681	1
40682	1
40683	1
40684	1
40685	1
40686	1
40687	1
40688	1
40689	1
40690	1
40691	1
40692	1
40693	1
40694	1
40695	1
40696	1
40697	1
40698	1
40699	1
40700	1
40701	1
40702	1
40703	1
40704	1
40705	1
40706	1
40707	1
40708	1
40709	1
40710	1
40711	1
40712	1
40713	1
40714	1
40715	1
40716	1
40717	1
40718	1
40719	1
40720	1
40721	1
40722	1
40723	1
40724	1
40725	1
40726	1
40727	1
40728	1
40729	1
40730	1
40731	1
40732	1
40733	1
40734	1
40735	1
40736	1
40737	1
40738	1
40739	1
40740	1
40741	1
40742	1
40743	1
40744	1
40745	1
40746	1
40747	1
40748	1
40749	1
40750	1
40751	1
40752	1
40753	1
40754	1
40755	1
40756	1
40757	1
40758	1
40759	1
40760	1
40761	1
40762	1
40763	1
40764	1
40765	1
40766	1
40767	1
40768	1
40769	1
40770	1
40771	1
40772	1
40773	1
40774	1
40775	1
40776	1
40777	1
40778	1
40779	1
40780	1
40781	1
40782	1
40783	1
40784	1
40785	1
40786	1
40787	1
40788	1
40789	1
40790	1
40791	1
40792	1
40793	1
40794	1
40795	1
40796	1
40797	1
40798	1
40799	1
40800	1
40801	1
40802	1
40803	1
40804	1
40805	1
40806	1
40807	1
40808	1
40809	1
40810	1
40811	1
40812	1
40813	1
40814	1
40815	1
40816	1
40817	1
40818	1
40819	1
40820	1
40821	1
40822	1
40823	1
40824	1
40825	1
40826	1
40827	1
40828	1
40829	1
40830	1
40831	1
40832	1
40833	1
40834	1
40835	1
40836	1
40837	1
40838	1
40839	1
40840	1
40841	1
40842	1
40843	1
40844	1
40845	1
40919	1
40920	1
40921	1
40922	1
40923	1
40924	1
40925	1
40926	1
40927	1
40928	1
40929	1
40930	1
40931	1
40932	1
40933	1
40934	1
40935	1
40936	1
40937	1
40938	1
40939	1
40940	1
40941	1
40942	1
40943	1
40944	1
40945	1
40946	1
40947	1
40948	1
40949	1
40950	1
40951	1
40952	1
40953	1
40954	1
40955	1
40956	1
40957	1
40958	1
40959	1
40960	1
40961	1
40962	1
40963	1
40964	1
40965	1
40966	1
40967	1
40968	1
40969	1
40970	1
40971	1
40972	1
40973	1
40974	1
40975	1
40976	1
40977	1
40978	1
40979	1
40980	1
40981	1
40982	1
40983	1
40984	1
40985	1
40986	1
40987	1
40988	1
40989	1
40990	1
40991	1
40992	1
40993	1
40994	1
40995	1
40996	1
40997	1
40998	1
40999	1
41000	1
41001	1
41002	1
41003	1
41004	1
41005	1
41006	1
41007	1
41008	1
41009	1
41010	1
41011	1
41012	1
41013	1
41014	1
41015	1
41016	1
41017	1
41018	1
41019	1
41020	1
41021	1
41022	1
41023	1
41024	1
41025	1
41026	1
41027	1
41028	1
41029	1
41030	1
41031	1
41032	1
41033	1
41034	1
41035	1
41036	1
41037	1
41038	1
41039	1
41040	1
41041	1
41042	1
41043	1
41044	1
41045	1
41046	1
41047	1
41048	1
41049	1
41050	1
41051	1
41052	1
41053	1
41054	1
41055	1
41056	1
41057	1
41058	1
41059	1
41060	1
41061	1
41062	1
41063	1
41064	1
41065	1
41066	1
41067	1
41068	1
41069	1
41070	1
41071	1
41072	1
41073	1
41074	1
41075	1
41076	1
41077	1
41078	1
41079	1
41080	1
41081	1
41082	1
41083	1
41084	1
41085	1
41086	1
41087	1
41088	1
41089	1
41090	1
41091	1
41092	1
41093	1
41094	1
41095	1
41096	1
41097	1
41098	1
41099	1
41100	1
41101	1
41102	1
41103	1
41104	1
41105	1
41106	1
41107	1
41108	1
41109	1
41110	1
41111	1
41112	1
41113	1
41114	1
41115	1
41116	1
41117	1
41118	1
41119	1
41120	1
41121	1
41122	1
41123	1
41124	1
41125	1
41126	1
41127	1
41128	1
41129	1
41130	1
41131	1
41132	1
41133	1
41134	1
41135	1
41209	1
41210	1
41211	1
41212	1
41213	1
41214	1
41215	1
41216	1
41217	1
41218	1
41219	1
41220	1
41221	1
41222	1
41223	1
41224	1
41225	1
41226	1
41227	1
41228	1
41229	1
41230	1
41231	1
41232	1
41233	1
41234	1
41235	1
41236	1
41237	1
41238	1
41239	1
41240	1
41241	1
41242	1
41243	1
41244	1
41245	1
41246	1
41247	1
41248	1
41249	1
41250	1
41251	1
41252	1
41253	1
41254	1
41255	1
41256	1
41257	1
41258	1
41259	1
41260	1
41261	1
41262	1
41263	1
41264	1
41265	1
41266	1
41267	1
41268	1
41269	1
41270	1
41271	1
41272	1
41273	1
41274	1
41275	1
41276	1
41277	1
41278	1
41279	1
41280	1
41281	1
41282	1
41283	1
41284	1
41285	1
41286	1
41287	1
41288	1
41289	1
41290	1
41291	1
41292	1
41293	1
41294	1
41295	1
41296	1
41297	1
41298	1
41299	1
41300	1
41301	1
41302	1
41303	1
41304	1
41305	1
41306	1
41307	1
41308	1
41309	1
41310	1
41311	1
41312	1
41313	1
41314	1
41315	1
41316	1
41317	1
41318	1
41319	1
41320	1
41321	1
41322	1
41323	1
41324	1
41325	1
41326	1
41327	1
41328	1
41329	1
41330	1
41331	1
41332	1
41333	1
41334	1
41335	1
41336	1
41337	1
41338	1
41339	1
41340	1
41341	1
41342	1
41343	1
41344	1
41345	1
41346	1
41347	1
41348	1
41349	1
41350	1
41351	1
41352	1
41353	1
41354	1
41355	1
41356	1
41357	1
41358	1
41359	1
41360	1
41361	1
41362	1
41363	1
41364	1
41365	1
41366	1
41367	1
41368	1
41369	1
41370	1
41371	1
41372	1
41373	1
41374	1
41375	1
41376	1
41377	1
41378	1
41379	1
41380	1
41381	1
41382	1
41383	1
41384	1
41385	1
41386	1
41387	1
41388	1
41389	1
41390	1
41391	1
41392	1
41393	1
41394	1
41395	1
41396	1
41397	1
41398	1
41399	1
41400	1
41401	1
41402	1
41403	1
41404	1
41405	1
41406	1
41407	1
41408	1
41409	1
41410	1
41411	1
41412	1
41413	1
41414	1
41415	1
41416	1
41417	1
41418	1
41419	1
41420	1
41421	1
41422	1
41498	1
41499	1
41500	1
41501	1
41502	1
41503	1
41504	1
41505	1
41506	1
41507	1
41508	1
41509	1
41510	1
41511	1
41512	1
41513	1
41514	1
41515	1
41516	1
41517	1
41518	1
41519	1
41520	1
41521	1
41522	1
41523	1
41524	1
41525	1
41526	1
41527	1
41528	1
41529	1
41530	1
41531	1
41532	1
41533	1
41534	1
41535	1
41536	1
41537	1
41538	1
41539	1
41540	1
41541	1
41542	1
41543	1
41544	1
41545	1
41546	1
41547	1
41548	1
41549	1
41550	1
41551	1
41552	1
41553	1
41554	1
41555	1
41556	1
41557	1
41558	1
41559	1
41560	1
41561	1
41562	1
41563	1
41564	1
41565	1
41566	1
41567	1
41568	1
41569	1
41570	1
41571	1
41572	1
41573	1
41574	1
41575	1
41576	1
41577	1
41578	1
41579	1
41580	1
41581	1
41582	1
41583	1
41584	1
41585	1
41586	1
41587	1
41588	1
41589	1
41590	1
41591	1
41592	1
41593	1
41594	1
41595	1
41596	1
41597	1
41598	1
41599	1
41600	1
41601	1
41602	1
41603	1
41604	1
41605	1
41606	1
41607	1
41608	1
41609	1
41610	1
41611	1
41612	1
41613	1
41614	1
41615	1
41616	1
41617	1
41618	1
41619	1
41620	1
41621	1
41622	1
41623	1
41624	1
41625	1
41626	1
41627	1
41628	1
41629	1
41630	1
41631	1
41632	1
41633	1
41634	1
41635	1
41636	1
41637	1
41638	1
41639	1
41640	1
41641	1
41642	1
41643	1
41644	1
41645	1
41646	1
41647	1
41648	1
41649	1
41650	1
41651	1
41652	1
41653	1
41654	1
41655	1
41656	1
41657	1
41658	1
41659	1
41660	1
41661	1
41662	1
41663	1
41664	1
41665	1
41666	1
41667	1
41668	1
41669	1
41670	1
41671	1
41672	1
41673	1
41674	1
41675	1
41676	1
41677	1
41678	1
41679	1
41680	1
41681	1
41682	1
41683	1
41684	1
41685	1
41686	1
41687	1
41688	1
41689	1
41690	1
41691	1
41692	1
41693	1
41694	1
41695	1
41696	1
41697	1
41698	1
41699	1
41700	1
41701	1
41702	1
41703	1
41704	1
41705	1
41706	1
41707	1
41708	1
41789	1
41790	1
41791	1
41792	1
41793	1
41794	1
41795	1
41796	1
41797	1
41798	1
41799	1
41800	1
41801	1
41802	1
41803	1
41804	1
41805	1
41806	1
41807	1
41808	1
41809	1
41810	1
41811	1
41812	1
41813	1
41814	1
41815	1
41816	1
41817	1
41818	1
41819	1
41820	1
41821	1
41822	1
41823	1
41824	1
41825	1
41826	1
41827	1
41828	1
41829	1
41830	1
41831	1
41832	1
41833	1
41834	1
41835	1
41836	1
41837	1
41838	1
41839	1
41840	1
41841	1
41842	1
41843	1
41844	1
41845	1
41846	1
41847	1
41848	1
41849	1
41850	1
41851	1
41852	1
41853	1
41854	1
41855	1
41856	1
41857	1
41858	1
41859	1
41860	1
41861	1
41862	1
41863	1
41864	1
41865	1
41866	1
41867	1
41868	1
41869	1
41870	1
41871	1
41872	1
41873	1
41874	1
41875	1
41876	1
41877	1
41878	1
41879	1
41880	1
41881	1
41882	1
41883	1
41884	1
41885	1
41886	1
41887	1
41888	1
41889	1
41890	1
41891	1
41892	1
41893	1
41894	1
41895	1
41896	1
41897	1
41898	1
41899	1
41900	1
41901	1
41902	1
41903	1
41904	1
41905	1
41906	1
41907	1
41908	1
41909	1
41910	1
41911	1
41912	1
41913	1
41914	1
41915	1
41916	1
41917	1
41918	1
41919	1
41920	1
41921	1
41922	1
41923	1
41924	1
41925	1
41926	1
41927	1
41928	1
41929	1
41930	1
41931	1
41932	1
41933	1
41934	1
41935	1
41936	1
41937	1
41938	1
41939	1
41940	1
41941	1
41942	1
41943	1
41944	1
41945	1
41946	1
41947	1
41948	1
41949	1
41950	1
41951	1
41952	1
41953	1
41954	1
41955	1
41956	1
41957	1
41958	1
41959	1
41960	1
41961	1
41962	1
41963	1
41964	1
41965	1
41966	1
41967	1
41968	1
41969	1
41970	1
41971	1
41972	1
41973	1
41974	1
41975	1
41976	1
41977	1
41978	1
41979	1
41980	1
41981	1
41982	1
41983	1
41984	1
41985	1
41986	1
41987	1
41988	1
41989	1
41990	1
41991	1
41992	1
41993	1
41994	1
41995	1
42080	1
42081	1
42082	1
42083	1
42084	1
42085	1
42086	1
42087	1
42088	1
42089	1
42090	1
42091	1
42092	1
42093	1
42094	1
42095	1
42096	1
42097	1
42098	1
42099	1
42100	1
42101	1
42102	1
42103	1
42104	1
42105	1
42106	1
42107	1
42108	1
42109	1
42110	1
42111	1
42112	1
42113	1
42114	1
42115	1
42116	1
42117	1
42118	1
42119	1
42120	1
42121	1
42122	1
42123	1
42124	1
42125	1
42126	1
42127	1
42128	1
42129	1
42130	1
42131	1
42132	1
42133	1
42134	1
42135	1
42136	1
42137	1
42138	1
42139	1
42140	1
42141	1
42142	1
42143	1
42144	1
42145	1
42146	1
42147	1
42148	1
42149	1
42150	1
42151	1
42152	1
42153	1
42154	1
42155	1
42156	1
42157	1
42158	1
42159	1
42160	1
42161	1
42162	1
42163	1
42164	1
42165	1
42166	1
42167	1
42168	1
42169	1
42170	1
42171	1
42172	1
42173	1
42174	1
42175	1
42176	1
42177	1
42178	1
42179	1
42180	1
42181	1
42182	1
42183	1
42184	1
42185	1
42186	1
42187	1
42188	1
42189	1
42190	1
42191	1
42192	1
42193	1
42194	1
42195	1
42196	1
42197	1
42198	1
42199	1
42200	1
42201	1
42202	1
42203	1
42204	1
42205	1
42206	1
42207	1
42208	1
42209	1
42210	1
42211	1
42212	1
42213	1
42214	1
42215	1
42216	1
42217	1
42218	1
42219	1
42220	1
42221	1
42222	1
42223	1
42224	1
42225	1
42226	1
42227	1
42228	1
42229	1
42230	1
42231	1
42232	1
42233	1
42234	1
42235	1
42236	1
42237	1
42238	1
42239	1
42240	1
42241	1
42242	1
42243	1
42244	1
42245	1
42246	1
42247	1
42248	1
42249	1
42250	1
42251	1
42252	1
42253	1
42254	1
42255	1
42256	1
42257	1
42258	1
42259	1
42260	1
42261	1
42262	1
42263	1
42264	1
42265	1
42266	1
42267	1
42268	1
42269	1
42270	1
42271	1
42272	1
42273	1
42274	1
42275	1
42276	1
42277	1
42278	1
42279	1
42280	1
42281	1
42282	1
42283	1
42284	1
42370	1
42371	1
42372	1
42373	1
42374	1
42375	1
42376	1
42377	1
42378	1
42379	1
42380	1
42381	1
42382	1
42383	1
42384	1
42385	1
42386	1
42387	1
42388	1
42389	1
42390	1
42391	1
42392	1
42393	1
42394	1
42395	1
42396	1
42397	1
42398	1
